PL RMSD,PL RMSF,L RMSD,L RMSF,Docking score,protein_angle,ligand_angle,water_angle,metal_angle,protein_dihedral,ligand_dihedral,water_dihedral,metal_dihedral,protein_elec,ligand_elec,water_elec,metal_elec,protein_stretch,ligand_stretch,water_stretch,metal_stretch,protein_vdw,ligand_vdw,water_vdw,metal_vdw,protein-ligand_angle,protein-water_angle,protein-metal_angle,ligand-water_angle,ligand-metal_angle,water-metal_angle,protein-ligand_dihedral,protein-water_dihedral,protein-metal_dihedral,ligand-water_dihedral,ligand-metal_dihedral,water-metal_dihedral,protein-ligand_elec,protein-water_elec,protein-metal_elec,ligand-water_elec,ligand-metal_elec,water-metal_elec,protein-ligand_stretch,protein-water_stretch,protein-metal_stretch,ligand-water_stretch,ligand-metal_stretch,water-metal_stretch,protein-ligand_vdw,protein-water_vdw,protein-metal_vdw,ligand-water_vdw,ligand-metal_vdw,water-metal_vdw,Explained-variance-ratio-pc1,Explained-variance-ratio-pc2,Explained-variance-ratio-pc3,PCA-components-shape1,PCA-components-shape2,Average-structure-shape,SASA,ALA,ARG,ASN,ASP,CYS,GLN,GLU,GLY,HIS,ILE,LEU,LYS,MET,PHE,PRO,SER,THR,TRP,TYR,VAL,Total energy,Potential energy,Kinetic energy,Coulombic energy,Excluded volume interactions,Energy with forces,SS charges_atoms,MACCS_1,MACCS_2,MACCS_3,MACCS_4,MACCS_5,MACCS_6,MACCS_7,MACCS_8,MACCS_9,MACCS_10,MACCS_11,MACCS_12,MACCS_13,MACCS_14,MACCS_15,MACCS_16,MACCS_17,MACCS_18,MACCS_19,MACCS_20,MACCS_21,MACCS_22,MACCS_23,MACCS_24,MACCS_25,MACCS_26,MACCS_27,MACCS_28,MACCS_29,MACCS_30,MACCS_31,MACCS_32,MACCS_33,MACCS_34,MACCS_35,MACCS_36,MACCS_37,MACCS_38,MACCS_39,MACCS_40,MACCS_41,MACCS_42,MACCS_43,MACCS_44,MACCS_45,MACCS_46,MACCS_47,MACCS_48,MACCS_49,MACCS_50,MACCS_51,MACCS_52,MACCS_53,MACCS_54,MACCS_55,MACCS_56,MACCS_57,MACCS_58,MACCS_59,MACCS_60,MACCS_61,MACCS_62,MACCS_63,MACCS_64,MACCS_65,MACCS_66,MACCS_67,MACCS_68,MACCS_69,MACCS_70,MACCS_71,MACCS_72,MACCS_73,MACCS_74,MACCS_75,MACCS_76,MACCS_77,MACCS_78,MACCS_79,MACCS_80,MACCS_81,MACCS_82,MACCS_83,MACCS_84,MACCS_85,MACCS_86,MACCS_87,MACCS_88,MACCS_89,MACCS_90,MACCS_91,MACCS_92,MACCS_93,MACCS_94,MACCS_95,MACCS_96,MACCS_97,MACCS_98,MACCS_99,MACCS_100,MACCS_101,MACCS_102,MACCS_103,MACCS_104,MACCS_105,MACCS_106,MACCS_107,MACCS_108,MACCS_109,MACCS_110,MACCS_111,MACCS_112,MACCS_113,MACCS_114,MACCS_115,MACCS_116,MACCS_117,MACCS_118,MACCS_119,MACCS_120,MACCS_121,MACCS_122,MACCS_123,MACCS_124,MACCS_125,MACCS_126,MACCS_127,MACCS_128,MACCS_129,MACCS_130,MACCS_131,MACCS_132,MACCS_133,MACCS_134,MACCS_135,MACCS_136,MACCS_137,MACCS_138,MACCS_139,MACCS_140,MACCS_141,MACCS_142,MACCS_143,MACCS_144,MACCS_145,MACCS_146,MACCS_147,MACCS_148,MACCS_149,MACCS_150,MACCS_151,MACCS_152,MACCS_153,MACCS_154,MACCS_155,MACCS_156,MACCS_157,MACCS_158,MACCS_159,MACCS_160,MACCS_161,MACCS_162,MACCS_163,MACCS_164,MACCS_165,MACCS_166,MACCS_167,pLDDT Mean,pLDDT Std,pLDDT Min,pLDDT Max,pLDDT Q25,pLDDT Q50,pLDDT Q75:,Fraction Hi,Fraction Lo,PAE Mean,PAE Std,PAE Min,PAE Max,PAE Q25,PAE Q50,PAE Q75,PIC50
4.557421,3.074444444,1.1481,0.802074074,-4.654,2732.594504,15.31466063,0,0,1529.126643,17.54391094,0,0,13514.42299,211.1935076,522213.4018,2647.270304,1006.305428,12.19982932,0,0,-901.724078,24.52046662,17590.54878,3.977242912,0,0,0.0,0,0,0,0,0,0.0,0,0,0,-15.7488879,-8526.827236,-1114.47441,-22.13742269,-0.211907141,-9538.560541,0,0,0.0,0,0,0,-35.03364588,-426.7425288,-4.455836813,-9.383378241,-0.060994814,523.7728346,0.55748046,0.23090273,0.07865689,3,132,44,74.211,14.27,0.16,0,69.22,0,0,68.55,0,0,21.34,32.34,81.57,7.31,0.0,0,0,0,0.05,3.18,19.2,-110315.2077,-136843.3782,25706.10163,0.653935863,822.068834,-2017.528501,13187.91924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,69.3,29.56,16.87,98.31,31.82,85.77,94.53,0.4049,0.375,5.77,6.95,0.8,31.6,1.9,3.1,6.0,4.849999245
1.951368,1.328777778,0.231998,0.1615,-7.41,2740.102285,10.11580162,0,0,1509.523189,8.756908201,0,0,13599.1482,157.7417628,522340.9951,2754.956335,1007.503154,8.391631872,0,0,-906.2274035,19.40738757,17596.77828,3.518335799,0,0,0.0,0,0,0,0,0,0.0,0,0,0,-3.328997244,-8403.107431,-1369.529565,-10.18906138,-0.349261684,-9493.790858,0,0,0.0,0,0,0,-28.0242849,-422.9390029,-5.022383176,-5.450589092,-0.045092737,522.5801528,0.46571884,0.22084844,0.0843582,3,87,29,62.666,13.09,1.06,0,10.92,0,0,12.06,0,0,43.79,37.22,55.92,16.77,0.0,0,0,0,0.0,0.0,17.95,-110066.2524,-136880.1022,25703.14976,0.664971369,1110.700077,-2017.872485,13192.08332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,69.3,29.56,16.87,98.31,31.82,85.77,94.53,0.4049,0.375,5.77,6.95,0.8,31.6,1.9,3.1,6.0,4.800000875
4.428813,1.892105263,0.73181,0.191210526,-7.237,2732.225498,11.84542612,0,0,1521.44327,12.00712743,0,0,13394.41473,165.918182,522253.1921,2691.222486,1006.421752,9.1242562,0,0,-886.21478,20.45826946,17601.06526,3.919335812,0,0,0.0,0,0,0,0,0,0.0,0,0,0,-7.531138663,-8240.663211,-1183.199653,-10.05071052,-1.311531069,-9546.387314,0,0,0.0,0,0,0,-27.41523397,-429.0018425,-5.510347266,-6.966762037,-0.071351842,521.3108325,0.53760264,0.17334107,0.13476919,3,90,30,31.713,12.53,12.6,0,40.12,0,0,8.8,0,0,33.27,38.88,44.68,27.17,0.0,0,0,0,0.0,0.0,12.66,-110535.3955,-136857.2718,25701.68317,1.068888845,620.1930969,-2017.660187,13191.11499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,69.3,29.56,16.87,98.31,31.82,85.77,94.53,0.4049,0.375,5.77,6.95,0.8,31.6,1.9,3.1,6.0,4.700000504
2.156586,1.489888889,0.208583,0.160166667,-8.143,2736.081856,9.366936347,0,0,1528.221416,9.908517757,0,0,13532.14344,167.7010871,522333.3702,2690.077069,1007.139046,8.136694893,0,0,-913.1910221,19.05431877,17598.71562,4.108205681,0,0,0.0,0,0,0,0,0,0.0,0,0,0,-8.371313895,-8462.904947,-1209.637757,-14.91503816,-0.368301255,-9521.211233,0,0,0.0,0,0,0,-25.20523349,-412.762637,-4.280105875,-4.406853194,-0.035826247,521.0972952,0.63412914,0.12770767,0.07287022,3,81,27,44.961,9.26,0.2,0,6.61,0,0,14.25,0,0,34.7,33.63,58.69,15.1,0.0,0,0,0,0.0,0.02,12.71,-110239.7546,-136894.81,25700.3472,0.863159683,954.7081739,-2017.704618,13191.56569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,69.3,29.56,16.87,98.31,31.82,85.77,94.53,0.4049,0.375,5.77,6.95,0.8,31.6,1.9,3.1,6.0,4.550000452
5.153871,2.99485,0.2971,0.22855,-6.956,2733.563188,11.48778278,0,0,1496.969669,10.49991196,0,0,13596.44833,278.6227024,522271.9248,2704.862025,1008.696663,10.05594809,0,0,-881.1180982,21.66429504,17584.52864,4.300722609,0,0,0.0,0,0,0,0,0,0.0,0,0,0,-89.61379367,-8462.949776,-1230.201084,-118.0085549,11.93861728,-9626.582471,0,0,0.0,0,0,0,-18.97725901,-427.7619261,-2.607125412,-4.727981876,-0.071688937,532.1892692,0.65260113,0.23110786,0.03720873,3,84,28,66.948,3.82,49.14,0,24.23,0,0,18.45,0,0,35.79,15.23,28.31,9.83,0.0,0,0,0,0.0,1.67,3.61,-110436.0676,-136967.9986,25695.2828,1.284793405,836.6482379,-2017.444433,13189.64285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,69.3,29.56,16.87,98.31,31.82,85.77,94.53,0.4049,0.375,5.77,6.95,0.8,31.6,1.9,3.1,6.0,4.550000452
11.301981,5.153871,1.703706,1.269518519,-4.128,2737.206558,22.74526385,0,0,1517.592812,17.9010715,0,0,13539.42387,242.7592904,521688.8565,2687.97562,1007.906781,11.70204241,0,0,-921.5715459,21.62672609,17557.64241,4.265721469,0,0,0.0,0,0,0,0,0,0.0,0,0,0,10.03599573,-8559.583652,-1147.088067,-76.70497647,-46.35701943,-9604.315555,0,0,0.0,0,0,0,-23.45279132,-416.9280177,-4.612699981,-15.81891689,-0.263461488,523.6321252,0.62950328,0.16544829,0.06230693,3,156,52,180.485,12.29,11.96,0,12.89,0,0,74.02,0,0,0.52,1.81,18.11,8.61,0.02,0,0,0,0.0,18.86,3.08,-110080.7832,-136826.5241,25686.74444,0.435079612,1058.996387,-2015.821749,13174.50665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,69.3,29.56,16.87,98.31,31.82,85.77,94.53,0.4049,0.375,5.77,6.95,0.8,31.6,1.9,3.1,6.0,4.550000452
3.03606,0.847761905,0.226524,0.19252381,-6.715,2731.674266,9.838793843,0,0,1522.298979,8.231940775,0,0,13568.82928,236.1149149,522242.0924,2671.086774,1005.743764,9.369713673,0,0,-895.6046463,19.40878719,17585.79002,4.421087556,0,0,0.0,0,0,0,0,0,0.0,0,0,0,-46.12916723,-8548.277227,-1148.918066,-162.536925,5.426365929,-9631.816114,0,0,0.0,0,0,0,-28.45484147,-434.515858,-4.354152514,2.297801583,-0.005885364,533.694214,0.39564534,0.21636111,0.14132131,3,84,28,64.237,14.95,0.0,0,25.33,0,0,18.61,0,0,31.92,39.05,46.81,22.02,0.0,0,0,0,0.0,0.0,18.61,-110326.3366,-137022.2158,25691.31599,0.913722536,1004.563133,-2017.35155,13187.53603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,1,0,69.3,29.56,16.87,98.31,31.82,85.77,94.53,0.4049,0.375,5.77,6.95,0.8,31.6,1.9,3.1,6.0,4.096910013
1.74642,1.132172414,0.883878,0.581448276,-12.182,1923.215292,23.82818578,0,0,1101.609177,27.04607615,0,0,9387.729747,84.58889636,398320.4828,1996.068326,712.3535566,11.44578338,0,0,-596.0634918,16.71358569,13407.90445,4.069444916,0,0,0.0,0,0,0,0,0,0.0,0,0,0,-57.98971398,-5843.201179,-377.3756392,-39.46191509,-1.401190618,-8028.532307,0,0,0.0,0,0,0,-45.93701114,-378.5875764,-1.818636221,-2.304183613,-0.024703371,448.4494338,0.359909611,0.121309968,0.08912527,3,177,59,83.30127345,28.28,17.36,0,7.39,0,0,47.07,0,0,10.07,144.7,0.02,92.31,9.27,0,0,0,10.58,0.0,8.95,-83303.35649,-103391.3786,19414.69966,0.564664286,673.3224338,-1527.434662,10022.47463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,77.0,28.98,22.23,98.96,43.47,97.43,98.79,0.6169,0.3295,4.64,6.27,0.8,31.4,1.5,2.2,4.2,9.602
1.402336,0.988677419,0.551596,0.431451613,-12.28,1895.081066,16.12312036,0,0,1096.491174,24.56405503,0,0,9459.037293,163.8581391,404831.1473,2117.304572,699.9864561,8.306969501,0,0,-596.4476386,18.09367364,13620.21005,4.245375157,0,0,0.0,0,0,0,0,0,0.0,0,0,0,-32.92683296,-5913.30879,-510.9102774,0.455579582,0.685018285,-8384.904629,0,0,0.0,0,0,0,-34.91562762,-375.5361717,0.174797019,-0.838826437,-8.51e-05,482.6639162,0.396126012,0.144953295,0.098521785,3,189,63,42.57912176,40.35,26.24,0,29.49,0,0,45.82,0,0,12.74,171.2,43.34,52.55,24.57,0,0,0,21.96,0.04,0.16,-109494.8927,-135075.314,25077.78492,0.948671273,502.6364282,-2012.034809,13348.88444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,89.07,16.93,30.93,98.85,91.6,96.67,98.38,0.7628,0.1344,4.83,5.55,0.8,30.8,1.6,2.3,6.0,7.959
1.110289,0.774424242,0.534177,0.394878788,-12.986,1892.836626,33.21215977,0,0,1094.211271,23.50893796,0,0,9298.769638,136.2616387,405087.5586,2048.847536,699.7836091,13.03319729,0,0,-584.4379851,18.87222957,13640.83087,4.322867996,0,0,0.0,0,0,0,0,0,0.0,0,0,0,-129.1458207,-5731.211463,-332.5162956,25.47955628,1.774200161,-8348.190495,0,0,0.0,0,0,0,-54.78594217,-370.5918884,-0.818730583,-3.138579245,-0.01460544,471.8391789,0.373416911,0.208985512,0.099377411,3,189,63,41.59747153,49.09,25.09,0,81.35,0,0,40.17,0,0,12.88,198.9,0.0,36.76,15.98,0,0,0,31.25,11.83,6.03,-84622.13472,-104967.4834,19656.4151,0.610688134,688.933623,-1550.576763,10186.6375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,93.09,7.49,48.4,98.74,90.52,95.35,98.09,0.7823,0.0242,4.88,5.49,0.8,30.2,1.6,2.4,5.83,9.097
12.816067,4.060375,1.869979,1.1344375,-7.261,1895.338419,28.51201897,0,0,1083.906384,21.23895055,0,0,9441.206874,368.9149589,405354.54,2046.387274,699.7052617,14.30180039,0,0,-605.210972,25.20755993,13659.86849,3.914352652,0,0,0.0,0,0,0,0,0,0.0,0,0,0,-187.2560293,-5829.097281,-420.513449,-94.95701433,-17.4165318,-8158.28017,0,0,0.0,0,0,0,-27.07508953,-350.9161297,-0.284580882,-9.907032163,-0.169473247,459.1796123,0.465700127,0.270517633,0.071332116,3,186,62,348.9126683,10.04,1.37,0,135.44,0,0,5.61,0,0,0.48,54.96,7.31,14.12,0.16,0,0,0,6.83,0.61,21.39,-84909.38439,-104980.5739,19664.84949,0.739350435,406.3400532,-1551.567703,10195.96551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,93.09,7.49,48.4,98.74,90.52,95.35,98.09,0.7823,0.0242,4.88,5.49,0.8,30.2,1.6,2.4,5.83,8.091514981
5.818156,2.457684211,0.910958,0.580552632,-4.496,1899.593617,32.4798121,0,0,1074.481718,34.57609468,0,0,9460.413427,273.1408429,405410.4429,2084.493245,699.3917538,17.19872185,0,0,-574.6459128,31.59156353,13644.19418,3.871774589,0,0,0.0,0,0,0,0,0,0.0,0,0,0,-86.12005892,-5946.506582,-433.1944928,-78.19520004,5.366516507,-8323.936043,0,0,0.0,0,0,0,-48.97871072,-369.7372048,-0.758053754,-2.845368008,0.001209773,472.0103338,0.518696941,0.239370108,0.063678101,3,204,68,185.9857562,14.8,0.0,0,9.2,0,0,70.83,0,0,0.47,94.89,0.83,29.85,0.0,0,0,0,52.53,29.43,33.15,-84440.30667,-105028.1109,19668.57658,0.678837029,919.2276683,-1551.196491,10194.3654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,93.09,7.49,48.4,98.74,90.52,95.35,98.09,0.7823,0.0242,4.88,5.49,0.8,30.2,1.6,2.4,5.83,7.625251654
4.198004,2.528444444,0.190516,0.170055556,-8.055,1897.251299,10.06130328,0,0,1086.91413,9.10047072,0,0,9361.951051,157.7545938,405684.6596,2094.075944,698.8063215,8.35341585,0,0,-601.7217619,19.14149338,13648.26966,4.366326909,0,0,0.0,0,0,0,0,0,0.0,0,0,0,-2.836782323,-5860.789729,-416.6574413,-1.388884758,0.256354662,-8435.34747,0,0,0.0,0,0,0,-34.72775092,-357.1559336,-1.31161215,-0.452192686,-0.000309486,483.0424642,0.46905098,0.297351234,0.137190178,3,87,29,5.922390609,8.73,1.97,0,0.0,0,0,4.96,0,0,18.16,130.74,0.12,39.9,23.07,0,0,0,7.0,0.0,3.32,-84605.58929,-105133.556,19653.21608,0.718769691,874.7505855,-1551.233803,10199.69656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,93.09,7.49,48.4,98.74,90.52,95.35,98.09,0.7823,0.0242,4.88,5.49,0.8,30.2,1.6,2.4,5.83,6.809948582
4.022707,2.723692308,1.326649,0.641153846,-4.526,1895.339376,32.57981445,0,0,1091.535132,35.94874554,0,0,9558.676875,327.7613752,405300.473,2089.28407,700.8011763,17.75156884,0,0,-600.4810039,32.07243793,13627.84044,4.324314091,0,0,0.0,0,0,0,0,0,0.0,0,0,0,-53.08500105,-6055.771804,-565.4311461,-112.3511544,0.35145474,-8198.610669,0,0,0.0,0,0,0,-45.57610649,-349.0616343,4.787070441,-6.90992326,-0.047853614,466.7236545,0.586350459,0.129417474,0.105002963,3,207,69,284.0332498,7.13,0.0,0,11.94,0,0,8.86,0,0,0.0,57.16,1.41,25.79,0.0,0,0,0,22.88,41.89,53.71,-84755.36166,-104981.5059,19663.81861,0.687419438,562.325664,-1550.690027,10191.86164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,93.09,7.49,48.4,98.74,90.52,95.35,98.09,0.7823,0.0242,4.88,5.49,0.8,30.2,1.6,2.4,5.83,6.664542099
1.982917,1.639,0.178196,0.164294118,-8.359,1896.162799,7.256166723,0,0,1092.501717,9.011491881,0,0,9573.924646,147.0104739,404859.7927,2133.491602,699.8703253,7.070442586,0,0,-597.7041167,15.85529273,13624.58981,4.145977932,0,0,0.0,0,0,0,0,0,0.0,0,0,0,-7.361481694,-6071.564568,-635.0853605,-3.93524824,0.081222664,-8301.903085,0,0,0.0,0,0,0,-30.60074006,-363.6497061,6.42433457,-0.361715662,-0.003548295,477.2348971,0.61913587,0.120994969,0.073323672,3,78,26,11.58686014,11.0,15.29,0,0.0,0,0,35.33,0,0,7.31,104.24,0.0,29.18,6.78,0,0,0,1.24,0.0,0.48,-84787.86146,-104959.9131,19614.60241,1.203097961,557.4492225,-1548.048349,10178.82808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,0,93.09,7.49,48.4,98.74,90.52,95.35,98.09,0.7823,0.0242,4.88,5.49,0.8,30.2,1.6,2.4,5.83,6.571703186
